DocID	FilerName	MemberName	State	District	Year	Destination	FilingType	DepartureDate	ReturnDate	TravelSponsor
500023283	Elizabeth Hittos	Bilirakis, Gus	FL	12	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023285	Edward Verrill	Letlow, Julia	LA	5	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023286	Brendan F. Boyle	Boyle, Brendan	PA	2	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Association of Former Members of Congress
500023287	Darren Soto	Soto, Darren	FL	9	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Association of Former Members of Congress
500023288	Peter Meijer	Meijer, Peter	MI	3	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Association of Former Members of Congress
500023289	David Planning	Luetkemeyer, Blaine	MO	3	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023290	Marshall Yates	Brooks, Mo	AL	5	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023291	Jaime Herrera Beutler	Herrera Beutler, Jaime	WA	3	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Association of Former Members of Congress
500023292	Tony Gonzalez	Gonzales, Tony	TX	23	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Association of Former Members of Congress
500023293	Diane DeGette	DeGette, Diana	CO	1	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Association of Former Members of Congress
500023294	Ami Bera	Bera, Ami	CA	6	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S Association of Former Members of Congress
500023295	Tony Gonzales	Gonzales, Tony	TX	23	2021	Seoul. South Korea	Original	7/5/2021	7/11/2021	U.S Association of Former Members of Congress
500023296	Erica Baker	Spartz, Victoria	IN	5	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023297	Young Kim	Kim, Young	CA	40	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S Association of Former Members of Congress
500023298	Alexa Walker	Banks, Jim	IN	3	2021	Charlottesville, VA	Original	7/16/2021	7/18/2021	American Compass
500023299	Ed Case	Case, Ed	HI	1	2021	Cedar City, UT	Original	7/31/2021	8/4/2021	Bipartisan Policy Center
500023299	Ed Case	Case, Ed	HI	1	2021	Salt Lake, UT	Original	7/31/2021	8/4/2021	Bipartisan Policy Center
500023299	Ed Case	Case, Ed	HI	1	2021	Springdale, UT	Original	7/31/2021	8/4/2021	Bipartisan Policy Center
500023301	Christopher Krepich	Wenstrup, Brad	OH	2	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	Citizens for Responsible Energy Solutions
500023302	Ami Bera	Bera, Ami	CA	6	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	U.S. Associaion of Former Members of Congress
500023303	Devin Gerzof	Brady, Kevin	TX	8	2021	Las Vegas, NV	Original	8/9/2021	8/12/2021	Health Information and Management Systems Society
500023304	Melanie Stansbury	Stansbury, Melanie	NM	1	2021	Juneau, AK	Original	8/6/2021	8/10/2021	American Lands Project
500023305	Asad Ramzanali	Eshoo, Anna	CA	16	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023305	Asad Ramzanali	Eshoo, Anna	CA	16	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023306	Christopher Hall	Wittman, Robert	VA	1	2021	Great Falls, Montana	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023306	Christopher Hall	Wittman, Robert	VA	1	2021	Havre, Montana	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023307	Jason Smith	Pelosi, Nancy	CA	11	2021	Monterey, CA	Original	8/16/2021	8/18/2021	The Panetta Institute for Public Policy
500023308	Jared Huffman	Huffman, Jared	CA	2	2021	Juneau, AK	Original	8/7/2021	8/9/2021	American Lands Project
500023309	Charles Michaels	Schweikert, David	AZ	1	2021	Las Vegas, NV	Original	8/9/2021	8/12/2021	Health Information and Management Systems Society (HIMSS)
500023310	William Mallison	Bost, Mike	IL	12	2021	Las Vegas, NV	Original	8/10/2021	8/13/2021	Health Information and Management Systems Society (HIMSS)
500023311	Janie Costa	Davis, Rodney	IL	13	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023311	Janie Costa	Davis, Rodney	IL	13	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023312	Sean Brady	Buchanan, Vern	FL	16	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023313	Abby McHan	Cloud, Michael	TX	27	2021	Boise, ID	Original	8/9/2021	8/13/2021	Idaho Leadership Agriculture Foundation
500023313	Abby McHan	Cloud, Michael	TX	27	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Idaho Leadership Agriculture Foundation
500023314	Peter Meijer	Meijer, Peter	MI	3	2021	Minneapolis, Minnesota	Original	8/13/2021	8/13/2021	Bipartisan Policy Center
500023315	Emma White	Moore, Barry	AL	2	2021	Boise, ID	Original	8/9/2021	8/13/2021	Idaho Leadership Agriculture Foundation
500023315	Emma White	Moore, Barry	AL	2	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Idaho Leadership Agriculture Foundation
500023316	Tyler Sanderson	Biggs, Andy	AZ	5	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023316	Tyler Sanderson	Biggs, Andy	AZ	5	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023317	William Smith	Cammack, Kat	FL	3	2021	Fargo, ND	Original	8/24/2021	8/26/2021	Red River Valley Sugarbeet Education Foundation
500023318	William Smith	Cammack, Kat	FL	3	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023318	William Smith	Cammack, Kat	FL	3	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023319	Ronald Zachary Jacobs	Emmer, Tom	MN	6	2021	Fargo, ND	Original	8/25/2021	8/25/2021	Red River Valley Sugarbeet Education Foundation
500023320	Hali Gruber	Norman, Ralph	SC	5	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023320	Hali Gruber	Norman, Ralph	SC	5	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023321	Laura Wilson	Johnson, Bill	OH	6	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023321	Laura Wilson	Johnson, Bill	OH	6	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023322	Jay Gulshen	Brady, Kevin	TX	8	2021	Las Vegas, NV	Original	8/10/2021	8/13/2021	Health Information and Management Systems Society (HIMSS)
500023323	Ricki Schroeder	Thompson, Glenn	PA	15	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023323	Ricki Schroeder	Thompson, Glenn	PA	15	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023324	Elena Brennan	Walberg, Tim	MI	5	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023324	Elena Brennan	Walberg, Tim	MI	5	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023325	Matthew Horowitz	Takano, Mark	CA	39	2021	Las Vegas, NV	Original	8/8/2021	8/12/2021	Health Information and Management Systems Society (HIMSS)
500023326	John Patrick Rauber	LaHood, Darin	IL	16	2021	Peoria, Illinois	Original	8/10/2021	8/12/2021	Growmark, Inc.
Illinois Soybean Association Checkoff Board
Illinois Com Marketing Board
500023327	Charles Bolden	Kelly, Robin	IL	2	2021	Peoria, IL	Original	8/10/2021	8/12/2021	Growmark, Inc.
Illinois Soybean Association Checkoff Board
Illinois Com Marketing Board
500023328	Alexa Walker	Banks, Jim	IN	3	2021	Charlottesville, VA	Original	7/16/2021	7/18/2021	American Compass
500023329	Anna McCleaf	Kelly, Mike	PA	16	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023330	Kemorley Crosley	Young, Don	AK	0	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023331	Elizabeth Daniels	Newhouse, Dan	WA	4	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023331	Elizabeth Daniels	Newhouse, Dan	WA	4	2021	Twin Fall, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023332	Lily Douthitt	Comer, James	KY	1	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023333	Carley Esser	Hartzler, Vicky	MO	4	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023333	Carley Esser	Hartzler, Vicky	MO	4	2021	Twin Fall, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023334	Caroline Bender	Miller-Meeks, Mariannette	IA	1	2021	Des Moines, IA	Original	8/16/2021	8/18/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023335	Henry Turner Bridgforth	Higgins, Clay	LA	3	2021	Baton Rouge, LA	Original	8/17/2021	8/19/2021	Louisiana Farm Bureau Federation
500023336	Tony Gonzales	Gonzales, Tony	TX	23	2021	Kyiv, Ukraine	Original	8/11/2021	8/15/2021	The Humpty Dumpty Institute
500023337	Jeffrey Billman	Jackson, Ronny	TX	13	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023338	Darian Harbeck	Tonko, Paul	NY	20	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Services
500023338	Darian Harbeck	Tonko, Paul	NY	20	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Services
500023339	Carly Kilgore	Hinson, Ashley	IA	2	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023340	Charyssa Parent	Stefanik, Elise	NY	21	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023341	Mitch Heidenreich	Case, Ed	HI	1	2021	Fargo, ND	Original	8/24/2021	8/26/2021	Red River Valley Sugarbeet Education Foundation
500023342	Chloe Grainger	Underwood, Lauren	IL	14	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023343	Jaime Beutler	Herrera Beutler, Jaime	WA	3	2021	Seoul, South Korea	Original	7/5/2021	7/11/2021	The Korea Society, Former Members of Congress
500023344	William Kiley	Miller-Meeks, Mariannette	IA	1	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023345	Chris Grimes	Kirkpatrick, Ann	AZ	2	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023345	Chris Grimes	Kirkpatrick, Ann	AZ	2	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023346	Dave Chun	Kahele, Kaiali'i	HI	2	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023347	Ed Case	Case, Ed	HI	1	2021	Salt Lake City, UT	Amendment	7/31/2021	8/4/2021	Bipartisan Policy Center
500023348	Andrew Furman	Pence, Greg	IN	6	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Services
500023348	Andrew Furman	Pence, Greg	IN	6	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Services
500023349	Nick Lunneborg	Fischbach, Michelle	MN	7	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023349	Nick Lunneborg	Fischbach, Michelle	MN	7	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023350	Isabelle Bock	Carbajal, Salud	CA	24	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023351	Joshua Lobert	Scott, David	GA	13	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023352	Lauren Meininger	Strickland, Marilyn	WA	10	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023352	Lauren Meininger	Strickland, Marilyn	WA	10	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023353	Troy Nehls	Nehls, Troy	TX	22	2021	Kyiv, Ukraine	Original	8/11/2021	8/16/2021	The Humpty Dumpty Institute
500023354	John Mark Kolb	Salazar, Maria	FL	27	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023355	Megan Stookey	Curtis, John	UT	3	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023356	Barry Moore	Moore, Barry	AL	2	2021	Kyiv, Ukraine	Original	8/11/2021	8/16/2021	Humpty Dumpty Institute
American Charity Fund for Helping the Children of Pridestrovie (Transnistria
500023357	Nicholas Rockwell	Thompson, Bennie	MS	2	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023357	Nicholas Rockwell	Thompson, Bennie	MS	2	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023358	Nicole Harrison	Estes, Ron	KS	4	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023359	John Barton Reising	Scalise, Steve	LA	1	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023360	Dylan Rogers	Herrell, Yvette	NM	2	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023360	Dylan Rogers	Herrell, Yvette	NM	2	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023361	Zachary Rutherford	Harshbarger, Diana	TN	1	2021	Cambridge, MD	Original	6/17/2021	6/19/2021	Congressional Institute
500023362	Sam Ward	Axne, Cynthia	IA	3	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023363	Jennifer Epperson	Pallone, Frank	NJ	6	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Services
500023363	Jennifer Epperson	Pallone, Frank	NJ	6	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Services
500023364	Samantha Sabol	Schweikert, David	AZ	1	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023365	Phillip Swagel	Swagel, Phillip			2021	Aspen, CO	Original	7/29/2021	8/1/2021	Aspen Institute
500023366	Zachary Roberts	Scott, Austin	GA	8	2021	Fargo, ND	Original	8/24/2021	8/26/2021	Red River Valley Sugarbeet Education Foundation
500023367	Zellie L. Duvall	Letlow, Julia	LA	5	2021	Baton Rouge, LA	Original	8/18/2021	8/19/2021	Louisiana Farm Bureau Federation
500023368	Samuel Shepherd	Allen, Rick	GA	12	2021	Boise, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agricultural Foundation
500023368	Samuel Shepherd	Allen, Rick	GA	12	2021	Twin Falls, ID	Original	8/9/2021	8/13/2021	Leadership Idaho Agricultural Foundation
500023369	Courtney Stevens	Palazzo, Steven M.	MS	4	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023369	Courtney Stevens	Palazzo, Steven M.	MS	4	2021	Havre, MT	Original	8/17/2021	8/20/2021	Foundation for Rural Service
500023370	Gary Wynne	Feenstra, Randy	IA	4	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
National Biodiesel Foundation
Renewable Fuels Foundation
Iowa Corn
500023372	Rebekah Smith	Rogers, Harold	KY	5	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	The Foundation for Rural Service
500023372	Rebekah Smith	Rogers, Harold	KY	5	2021	Havre, MT	Original	8/17/2021	8/20/2021	The Foundation for Rural Service
500023373	Patrick O'Connor	Sewell, Terri	AL	7	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
500023374	Chris Tudor	McClintock, Tom	CA	5	2021	Cambridge, MD	Amendment	6/18/2021	6/19/2021	Congressional Institute
500023375	Amanda Fitzmorris	Newhouse, Dan	WA	4	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023376	Beverly Hart	Maloney, Sean Patrick	NY	18	2021	Fargo, ND	Original	8/24/2021	8/26/2021	Red River Sugarbeet Education Foundation
Red River Valley Sugarbeet Growers Association
500023377	Blair Wriston	McEachin, A. Donald	VA	4	2021	Des Moines, IA	Original	8/16/2021	8/19/2021	Iowa Renewable Fuels Association
500023378	Casey Contres	Gonzales, Tony	TX	23	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023379	Christopher Krepich	Wenstrup, Brad	OH	2	2021	Leesburg, VA	Amendment	7/31/2021	8/1/2021	Citizens for Responsible Energy Solutions
500023380	Conner Swanson	Armstrong, Kelly	ND	0	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023382	Greg Steele	Hudson, Richard	NC	9	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023383	Henry Turner Bridgforth	Higgins, Clay	LA	3	2021	Baton Rouge, LA	Original	8/17/2021	8/19/2021	Louisiana Farm Bureau Federation
500023384	Jake Vreeburg	Stefanik, Elise	NY	21	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023385	Kevin Fox	Khanna, Ro	CA	17	2021	Great Falls, MT	Original	8/17/2021	8/19/2021	The Foundation for Rural Service
500023385	Kevin Fox	Khanna, Ro	CA	17	2021	Havre, MT	Original	8/17/2021	8/19/2021	The Foundation for Rural Service
500023386	Martin L. Hall	Graves, Garret	LA	6	2021	Lessburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023387	Phillip Swagel	Swagel, Phillip			2021	Aspen. CO	Amendment	7/29/2021	8/1/2021	The Aspen Institute
500023388	Samuel Shepherd	Allen, Rick	GA	12	2021	Boise, ID	Amendment	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023388	Samuel Shepherd	Allen, Rick	GA	12	2021	Twin Falls, ID	Amendment	8/9/2021	8/13/2021	Leadership Idaho Agriculture Foundation
500023389	John Patrick Rauber	LaHood, Darin	IL	16	2021	Peoria, IL	Amendment	8/10/2021	8/12/2021	Growmark Inc.
500023390	Seth Ismail	Clyburn, James	SC	6	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	The Foundation for Rural Service
500023390	Seth Ismail	Clyburn, James	SC	6	2021	Havre, MT	Original	8/17/2021	8/20/2021	The Foundation for Rural Service
500023391	William Kiley	Miller-Meeks, Mariannette	IA	1	2021	Des Moines, IA	Original	7/31/2021	8/1/2021	CRES Forum
500023392	David McKinley	McKinley, David B.	WV	1	2021	Albany, NY	Original	8/27/2021	8/28/2021	Bipartisan Policy Center
500023393	Elizabeth Daniels	Newhouse, Dan	WA	4	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023394	Elizabeth Reasbeck	McKinley, David B.	WV	1	2021	Albany, NY	Original	8/27/2021	8/28/2021	Bipartisan Policy Center
500023394	Elizabeth Reasbeck	McKinley, David B.	WV	1	2021	Amsterdam, NY	Original	8/27/2021	8/28/2021	Bipartisan Policy Center
500023395	Grace White	Schweikert, David	AZ	1	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023396	Katherine Sears	Joyce, David	OH	14	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023400	Megan Ruane	Dean, Madeleine	PA	4	2021	Fargo, ND	Original	8/24/2021	8/26/2021	Red River Sugarbeet Education Foundation
Red River Valley Sugarbeet Growers Association
500023401	Sarah-Anne Voyles	Burgess, Michael	TX	26	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023402	Rebecca Card Angelson	Latta, Robert	OH	5	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023403	Bailey La Sage Mailloux	Westerman, Bruce	AR	4	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023404	Jason Cooke	Rouzer, David	NC	7	2021	Fargo, ND	Original	8/24/2021	8/26/2021	Red River Sugarbeet Education Foundation
Red River Valley Sugarbeet Growers Association
500023405	Christopher Bayles	Palmer, Gary	AL	6	2021	Gettysburg, PA	Original	9/10/2021	9/10/2021	Heritage Foundation
500023406	Carol D. Miller	Miller, Carol	WV	1	2021	Tbilisi, Georgia	Original	9/4/2021	9/8/2021	U.S. Georgia Friendship Association
Melory Tsipouria
500023407	Katie Murray	Johnson, Dusty	SD	0	2021	Minneapolis, MN	Original	8/26/2021	8/27/2021	Bipartisan Policy Center
500023407	Katie Murray	Johnson, Dusty	SD	0	2021	Plymouth, MN	Original	8/26/2021	8/27/2021	Bipartisan Policy Center
500023408	Dustin Johnson	Johnson, Dusty	SD	0	2021	Minneapolis, MN	Original	8/25/2021	8/27/2021	Bipartisan Policy Center
500023409	Elizabeth Reasbeck	McKinley, David B.	WV	1	2021	Albany, NY	Amendment	8/27/2021	8/28/2021	Bipartisan Policy Center
500023409	Elizabeth Reasbeck	McKinley, David B.	WV	1	2021	Amsterdam, NY	Amendment	8/27/2021	8/28/2021	Bipartisan Policy Center
500023412	Rebekah Rodriguez	Curtis, John	UT	3	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023413	Nicholas Clemens	Bentz, Cliff	OR	2	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023414	Casey Contres	Gomez, Jimmy	CA	34	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023415	Brian Kevin Fitzpatrick	Fitzpatrick, Brian	PA	1	2021	Kyiv, Ukraine	Original	9/3/2021	9/10/2021	Kyiv, Ukraine
500023416	Bryan Steil	Steil, Bryan	WI	1	2021	Tbilisi, Georgia	Original	9/4/2021	9/9/2021	U.S. Georgia Friendship Association
Melory Tsipouria
500023417	Darrell Issa	Issa, Darrell	CA	48	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023418	Elizabeth Daniels	Newhouse, Dan	WA	4	2021	Leesburg, VA	Amendment	7/31/2021	8/1/2021	CRES Forum
500023419	Jake Auchincloss	Auchincloss, Jake	MA	4	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023420	Jessica Carter	Newhouse, Dan	WA	4	2021	Philadelphia, PA	Original	9/9/2021	9/12/2021	Republican Mainstreet Partnership
500023421	Juan Vargas	Vargas, Juan	CA	52	2021	Ukraine	Original	9/10/2021	9/15/2021	National Prayer Breakfast of Ukrain
500023422	Kim Schrier	Schrier, Kim	WA	8	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023423	Mary Rosado	Barr, Andy	KY	6	2021	Philadelphia, PA	Original	9/17/2021	9/19/2021	Republican Main Street Partnership
500023424	Kelly Armstrong	Armstrong, Kelly	ND	0	2021	Tbilisi, Georgia	Original	9/4/2021	9/9/2021	U.S. Georgia Friendship Association
Melory Tsipouria
500023425	Rick Larsen	Larsen, Rick	WA	2	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute
Democracy Fund
Henry Luce Foundation
Rockefeller Brothers Fund
500023426	Ron Estes	Estes, Ron	KS	4	2021	Tbilisi, Georgia	Original	9/4/2021	9/8/2021	U.S. Georgia Friendship Association
Melory Tsipouria
500023427	Ryan Carney	Steil, Bryan	WI	1	2021	Philadelphia, PA	Original	9/17/2021	9/19/2021	Republican Main Street Partnership
500023428	Stephanie Bice	Bice, Stephanie	OK	5	2021	San Diego, CA	Original	9/12/2021	9/14/2021	Bipartisan Policy Center
500023429	David Price	Price, David E.	NC	4	2021	San Diego, CA	Original	9/7/2021	9/12/2021	The Aspen Institute Inc (Congressional Program)
500023430	Tiana Thomas	Newman, Marie	IL	3	2021	Great Falls, MT	Original	8/17/2021	8/20/2021	The Foundation for Rural Service
500023430	Tiana Thomas	Newman, Marie	IL	3	2021	Havre, MT	Original	8/17/2021	8/20/2021	The Foundation for Rural Service
500023431	Cheri Bustos	Bustos, Cheri	IL	17	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute Inc.
Rockefeller Brothers Fund
The Henry Luce Foundation
Democracy Fund
500023432	Gisselle G. Reynolds	Diaz-Balart, Mario	FL	26	2021	Lamaca, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023432	Gisselle G. Reynolds	Diaz-Balart, Mario	FL	26	2021	Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023432	Gisselle G. Reynolds	Diaz-Balart, Mario	FL	26	2021	North Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023433	Jacob Bornstein	Curtis, John	UT	3	2021	Leesburg, VA	Original	7/31/2021	8/1/2021	CRES Forum
500023434	James Baird	Baird, James	IN	4	2021	San Diego, CA	Original	9/9/2021	9/11/2021	Aspen Institute Inc
Rockefeller Brothers Fund
The Henry Luce Foundation
Democracy Fund
500023435	Mena Hanna	Fortenberry, Jeff	NE	1	2021	Lamaca, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023435	Mena Hanna	Fortenberry, Jeff	NE	1	2021	Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023435	Mena Hanna	Fortenberry, Jeff	NE	1	2021	North Nicosia, Cyprus	Original	9/14/2021	9/19/2021	United Nations Foundation
500023436	Earl L. Carter	Carter, Earl	GA	1	2021	San Diego, CA	Original	9/9/2021	9/12/2021	Aspen Institute lnc.
Rockefeller Brothers Fund
 Henry Luce Foundation
Democracy Fund
500023437	Desiree Koetzle	Stauber, Pete	MN	8	2021	Philadelphia, PA	Original	9/17/2021	9/19/2021	Republican Main Street Partnership
500023439	Casey Contres	Gonzales, Tony	TX	23	2021	Cambridge, MD	Amendment	6/17/2021	6/19/2021	Congressional Institute
500023452	Meghan Gallagher	McCaul, Michael	TX	10	2021	Abu Concession, Botswana	Amendment	8/22/2021	8/29/2021	International Conservative Cacus Foundation
Halo Trust
500023452	Meghan Gallagher	McCaul, Michael	TX	10	2021	Cuito Cuanavale, Angola	Amendment	8/22/2021	8/29/2021	International Conservative Cacus Foundation
Halo Trust
